,flood,address,address1,address2,address3,address4,address5,address6,followInfo,tag,priceInfo（万）,Unit
3320,中绦胡同甲2号院    -  安定门 ,2室1厅 , 51.5平米 , 南 , 简装 , 底层(共6层)  , 板楼,,22人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,735,"142,719元/平"
3321,东花市北里东区    -  东花市 ,2室1厅 , 75.12平米 , 南 北 , 精装 , 中楼层(共5层) , 1991年建 , 板楼,33人关注 / 5个月以前发布,VR看装修房本满五年随时看房,925,"123,137元/平"
3322,安外花园    -  和平里 ,3室2厅 , 79.26平米 , 南 北 , 精装 , 中楼层(共5层)  , 板楼,,81人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,926,"116,831元/平"
3323,豆瓣胡同    -  朝阳门内 ,2室1厅 , 71.44平米 , 南 西 , 精装 , 中楼层(共21层) , 2003年建 , 板楼,17人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,975,"136,479元/平"
3324,青年湖东里    -  安定门 ,3室1厅 , 70.95平米 , 南 北 , 精装 , 中楼层(共6层)  , 板楼,,43人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,786,"110,783元/平"
3325,民旺园    -  和平里 ,2室1厅 , 55.54平米 , 东 西 , 简装 , 中楼层(共6层)  , 板楼,,14人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,738,"132,878元/平"
3326,绿景苑    -  广渠门 ,1室1厅 , 62.71平米 , 西 , 精装 , 低楼层(共18层) , 2002年建 , 塔楼,11人关注 / 1个月以前发布,VR房源房本满两年随时看房,730,"116,409元/平"
3327,保利蔷薇    -  广渠门 ,2室1厅 , 91.98平米 , 西南 , 精装 , 底层(共16层) , 2008年建 , 板塔结合,51人关注 / 2个月以前发布,VR看装修房本满五年随时看房,1240,"134,812元/平"
3328,阳照胡同    -  建国门内 ,2室1厅 , 60.06平米 , 南 北 , 精装 , 地下室(共6层)  , 板楼,,6人关注 / 1个月以前发布,VR看装修房本满五年随时看房,436,"72,595元/平"
3329,广渠家园    -  广渠门 ,2室1厅 , 63.75平米 , 西 东 , 简装 , 低楼层(共18层) , 2009年建 , 板楼,18人关注 / 1个月以前发布,VR看装修房本满五年随时看房,735,"115,295元/平"
3330,富贵园一区    -  东花市 ,2室1厅 , 87.09平米 , 南 北 , 简装 , 低楼层(共9层) , 2004年建 , 板楼,20人关注 / 6个月以前发布,VR看装修房本满五年随时看房,1325,"152,142元/平"
3331,安化北里    -  广渠门 ,3室1厅 , 57.16平米 , 南 北 , 精装 , 顶层(共5层) , 1980年建 , 板楼,49人关注 / 6个月以前发布,VR看装修房本满五年,660,"115,466元/平"
3332,西水井胡同    -  朝阳门内 ,2室1厅 , 74.38平米 , 南 北 , 精装 , 高楼层(共15层) , 2006年建 , 板塔结合,94人关注 / 9个月以前发布,近地铁VR看装修房本满两年随时看房,760,"102,179元/平"
3333,鼎盛园    -  永定门 ,2室1厅 , 84.48平米 , 东 , 简装 , 11层 , 2005年建 , 板塔结合,25人关注 / 6个月以前发布,近地铁VR看装修房本满五年随时看房,715,"84,636元/平"
3334,天坛东里中区    -  天坛 ,3室1厅 , 68.36平米 , 东南 北 , 毛坯 , 5层  , 板楼,,90人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,665,"97,280元/平"
3335,忠实里    -  广渠门 ,2室1厅 , 73.95平米 , 南 , 简装 , 中楼层(共16层) , 1985年建 , 塔楼,114人关注 / 6个月以前发布,VR看装修房本满五年随时看房,745,"100,744元/平"
3336,光明楼    -  广渠门 ,2室1厅 , 59.32平米 , 南 北 , 精装 , 高楼层(共6层)  , 板楼,,35人关注 / 9个月以前发布,VR看装修房本满两年随时看房,710,"119,690元/平"
3337,六铺炕    -  安定门 ,2室1厅 , 57.54平米 , 东 西 , 精装 , 中楼层(共6层)  , 板楼,,16人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,685,"119,048元/平"
3338,青年湖东里    -  安定门 ,3室1厅 , 70.95平米 , 南 北 , 精装 , 中楼层(共6层)  , 板楼,,43人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,786,"110,783元/平"
3339,绿景苑    -  广渠门 ,1室1厅 , 62.71平米 , 西 , 精装 , 低楼层(共18层) , 2002年建 , 塔楼,11人关注 / 1个月以前发布,VR房源房本满两年随时看房,730,"116,409元/平"
3340,花市枣苑二期    -  东花市 ,2室1厅 , 120.09平米 , 东南 , 其他 , 高楼层(共19层)  , 塔楼,,4人关注 / 2个月以前发布,VR房源房本满五年随时看房,1339,"111,500元/平"
3341,鸿安国际大厦    -  金宝街 ,3室2厅 , 220.45平米 , 东 西 , 毛坯 , 顶层(共12层)  , 板塔结合,,0人关注 / 22天以前发布,VR看装修房本满五年随时看房,2000,"90,724元/平"
3342,民旺园    -  和平里 ,2室1厅 , 55.54平米 , 东 西 , 简装 , 中楼层(共6层)  , 板楼,,14人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,738,"132,878元/平"
3343,东黄城根南街    -  灯市口 ,3室1厅 , 66.28平米 , 东 西 , 简装 , 顶层(共6层)  , 板楼,,11人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,758,"114,364元/平"
3344,新景家园西区    -  崇文门 ,1室1厅 , 78.32平米 , 南 , 精装 , 顶层(共9层)  , 板塔结合,,15人关注 / 5个月以前发布,VR看装修房本满五年随时看房,1099,"140,322元/平"
3345,本家润园一期    -  东花市 ,2室1厅 , 76.15平米 , 东北 , 精装 , 高楼层(共12层) , 2005年建 , 板楼,17人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,1150,"151,018元/平"
3346,新中西街    -  朝阳门外 ,2室1厅 , 58.53平米 , 东 西 , 简装 , 中楼层(共7层)  , 板楼,,18人关注 / 2个月以前发布,VR房源房本满两年随时看房,600,"102,512元/平"
3347,保利蔷薇    -  广渠门 ,2室1厅 , 91.98平米 , 西南 , 精装 , 底层(共16层) , 2008年建 , 板塔结合,51人关注 / 2个月以前发布,VR看装修房本满五年随时看房,1240,"134,812元/平"
3348,阳照胡同    -  建国门内 ,2室1厅 , 60.06平米 , 南 北 , 精装 , 地下室(共6层)  , 板楼,,6人关注 / 1个月以前发布,VR看装修房本满五年随时看房,436,"72,595元/平"
3349,水上华城    -  广渠门 ,1室1厅 , 83.62平米 , 北 , 精装 , 底层(共24层) , 2008年建 , 板塔结合,13人关注 / 1个月以前发布,VR房源房本满五年随时看房,836,"99,977元/平"
3350,白桥大街    -  东花市 ,2室1厅 , 57.86平米 , 南 北 , 简装 , 高楼层(共6层)  , 板塔结合,,38人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,550,"95,058元/平"
3351,建国门北大街5号    -  建国门内 ,2室1厅 , 158.16平米 , 西 , 精装 , 低楼层(共24层) , 2008年建 , 板楼,33人关注 / 6个月以前发布,近地铁VR房源房本满五年随时看房,885,"55,956元/平"
3352,西水井胡同    -  朝阳门内 ,2室1厅 , 76.42平米 , 东 西 , 简装 , 低楼层(共16层)  , 板楼,,28人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,720,"94,217元/平"
3353,安德里北街25号院    -  安定门 ,3室1厅 , 87.98平米 , 南 , 精装 , 高楼层(共17层)  , 塔楼,,140人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,880,"100,023元/平"
3354,定安里    -  永定门 ,2室1厅 , 53.32平米 , 南 北 , 简装 , 低楼层(共6层)  , 板楼,,49人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,460,"86,272元/平"
3355,北新桥三条1号院    -  东直门 ,2室1厅 , 54.91平米 , 南 北 , 精装 , 顶层(共6层)  , 板楼,,17人关注 / 3个月以前发布,VR房源房本满五年随时看房,686,"124,932元/平"
3356,西水井胡同    -  朝阳门内 ,3室1厅 , 96.34平米 , 南 北 , 精装 , 中楼层(共16层)  , 板塔结合,,8人关注 / 11天以前发布,近地铁VR看装修房本满五年随时看房,1200,"124,559元/平"
3357,六铺炕    -  安定门 ,4室1厅 , 84.75平米 , 南 北 , 简装 , 底层(共12层)  , 板楼,,14人关注 / 1个月以前发布,近地铁VR房源房本满两年随时看房,1090,"128,614元/平"
3358,后永康胡同2号院4号院    -  东直门 ,2室2厅 , 62.02平米 , 南 北 , 精装 , 中楼层(共6层)  , 板楼,,17人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,669,"107,869元/平"
3359,悠胜美苑    -  永定门 ,2室1厅 , 58.7平米 , 东 , 简装 , 20层  , 塔楼,,18人关注 / 2个月以前发布,近地铁VR房源房本满五年随时看房,759,"129,302元/平"
3360,崇文门西大街    -  崇文门 ,2室1厅 , 54.32平米 , 南 北 , 精装 , 高楼层(共13层)  , 板楼,,44人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,615,"113,218元/平"
3361,新景家园西区    -  崇文门 ,1室1厅 , 59.3平米 , 南 , 精装 , 低楼层(共16层) , 2004年建 , 板楼,11人关注 / 30天以前发布,近地铁VR房源房本满五年,690,"116,358元/平"
3362,左安浦园    -  左安门 ,1室0厅 , 37.4平米 , 北 , 精装 , 中楼层(共18层) , 2004年建 , 板楼,10人关注 / 27天以前发布,VR看装修房本满两年,487,"130,214元/平"
3363,绿景苑    -  广渠门 ,1室0厅 , 35.76平米 , 北 , 简装 , 中楼层(共12层) , 2002年建 , 塔楼,8人关注 / 20天以前发布,VR看装修房本满五年,510,"142,618元/平"
3364,东直门内大街    -  东直门 ,2室1厅 , 64.8平米 , 南 西南 , 简装 , 中楼层(共16层) , 2003年建 , 塔楼,8人关注 / 24天以前发布,近地铁VR看装修随时看房,860,"132,717元/平"
3365,前门东大街    -  前门 ,2室0厅 , 54.08平米 , 南 , 简装 , 低楼层(共16层)  , 板楼,,7人关注 / 25天以前发布,近地铁VR看装修随时看房,609,"112,611元/平"
3366,东革新里40号院    -  永定门 ,2室1厅 , 58.07平米 , 南 北 , 简装 , 中楼层(共6层) , 1983年建 , 板楼,13人关注 / 15天以前发布,VR看装修随时看房,478,"82,315元/平"
3367,华府景园    -  安定门 ,3室2厅 , 173.4平米 , 南 东 西南 , 精装 , 中楼层(共16层) , 2001年建 , 板塔结合,13人关注 / 2个月以前发布,近地铁VR看装修,1850,"106,690元/平"
3368,新世界家园    -  崇文门 ,3室2厅 , 175.93平米 , 南 北 , 其他 , 低楼层(共10层) , 2001年建 , 板楼,16人关注 / 3个月以前发布,VR看装修随时看房,2450,"139,260元/平"
3369,东花市北里东区    -  东花市 ,2室1厅 , 75.12平米 , 南 北 , 简装 , 中楼层(共5层) , 1991年建 , 板楼,16人关注 / 2个月以前发布,VR房源随时看房,918,"122,205元/平"
3370,建国门内大街    -  建国门外 ,4室1厅 , 125.89平米 , 南 北 , 简装 , 中楼层(共12层)  , 板塔结合,,30人关注 / 2个月以前发布,VR看装修随时看房,1488,"118,199元/平"
3371,安定门东大街    -  东直门 ,2室0厅 , 55.55平米 , 南 北 , 精装 , 低楼层(共6层)  , 板楼,,6人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,745,"134,114元/平"
3372,海运仓小区    -  东直门 ,2室1厅 , 72.85平米 , 西南 , 简装 , 高楼层(共23层)  , 塔楼,,40人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,870,"119,424元/平"
3373,苏州胡同    -  建国门内 ,2室1厅 , 58.47平米 , 南 西 北 , 精装 , 顶层(共3层)  , 板楼,,23人关注 / 1个月以前发布,近地铁VR房源房本满五年随时看房,630,"107,748元/平"
3374,胡家园小区    -  东直门 ,1室1厅 , 42.66平米 , 南 北 , 精装 , 顶层(共12层)  , 板塔结合,,27人关注 / 6个月以前发布,近地铁VR看装修房本满五年随时看房,540,"126,583元/平"
3375,金世纪嘉园    -  广渠门 ,1室1厅 , 66.91平米 , 西南 北 , 精装 , 高楼层(共21层) , 2005年建 , 塔楼,29人关注 / 8个月以前发布,VR看装修房本满五年随时看房,640,"95,651元/平"
3376,保利蔷薇    -  广渠门 ,1室1厅 , 56.94平米 , 东南 , 精装 , 中楼层(共16层)  , 板塔结合,,27人关注 / 2个月以前发布,VR看装修房本满五年随时看房,730,"128,206元/平"
3377,景泰西里西区    -  永定门 ,1室1厅 , 60.78平米 , 南 , 精装 , 8层 , 2005年建 , 板塔结合,19人关注 / 2个月以前发布,近地铁VR房源房本满两年随时看房,570,"93,781元/平"
3378,营房西街    -  崇文门 ,1室1厅 , 40.82平米 , 南 北 , 其他 , 底层(共6层)  , 板楼,,10人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,478,"117,100元/平"
3379,广渠家园    -  广渠门 ,3室1厅 , 74.99平米 , 南 北 , 简装 , 低楼层(共29层) , 2009年建 , 板塔结合,16人关注 / 2个月以前发布,VR房源房本满五年随时看房,726,"96,813元/平"
3380,新奥洋房    -  永定门 ,1室1厅 , 53.32平米 , 北 , 简装 , 5层  , 板楼,,14人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,499,"93,586元/平"
3381,冠城名敦道A区    -  广渠门 ,2室1厅 , 79.39平米 , 东 , 精装 , 23层 , 2010年建 , 塔楼,14人关注 / 3个月以前发布,VR看装修房本满两年随时看房,576,"72,554元/平"
3382,崇文门西大街    -  崇文门 ,3室1厅 , 68.23平米 , 南 北 , 精装 , 低楼层(共10层)  , 板楼,,27人关注 / 25天以前发布,近地铁VR房源,725,"106,259元/平"
3383,东直门内大街    -  东直门 ,3室1厅 , 91.12平米 , 南 西 北 , 精装 , 低楼层(共16层)  , 塔楼,,101人关注 / 4个月以前发布,近地铁VR看装修房本满五年,1080,"118,526元/平"
3384,苏州胡同    -  建国门内 ,2室1厅 , 58.49平米 , 西北 , 简装 , 顶层(共6层)  , 塔楼,,22人关注 / 1个月以前发布,近地铁VR看装修房本满五年,515,"88,050元/平"
3385,天娇园    -  东花市 ,1室1厅 , 48.83平米 , 东 , 其他 , 顶层(共11层) , 2009年建 , 板楼,5人关注 / 3个月以前发布,VR看装修房本满五年,628,"128,610元/平"
3386,管村26号院    -  永定门 ,2室1厅 , 69.03平米 , 南 北 , 精装 , 高楼层(共6层) , 1997年建 , 板楼,34人关注 / 2个月以前发布,近地铁VR看装修房本满五年,550,"79,676元/平"
3387,后永康胡同2号院4号院    -  东直门 ,3室1厅 , 72.03平米 , 南 北 , 精装 , 中楼层(共6层)  , 板楼,,24人关注 / 5个月以前发布,近地铁VR看装修房本满五年,836,"116,063元/平"
3388,车站路6号院    -  陶然亭 ,3室1厅 , 68.85平米 , 南 北 , 简装 , 中楼层(共5层) , 1980年建 , 板楼,348人关注 / 一年前发布,近地铁VR看装修房本满五年,540,"78,432元/平"
3389,万国城MOMA    -  东直门 ,3室2厅 , 240.31平米 , 东 南 , 精装 , 中楼层(共24层) , 2007年建 , 塔楼,25人关注 / 8个月以前发布,VR看装修房本满五年,3286,"136,741元/平"
3390,富贵园一区    -  东花市 ,1室1厅 , 63.18平米 , 西北 , 精装 , 高楼层(共11层) , 2003年建 , 板塔结合,8人关注 / 1个月以前发布,近地铁VR看装修房本满五年,896,"141,818元/平"
3391,兴隆都市馨园    -  崇文门 ,1室1厅 , 53.07平米 , 西 , 精装 , 中楼层(共7层) , 2003年建 , 板楼,20人关注 / 6个月以前发布,近地铁VR看装修房本满五年,571,"107,594元/平"
3392,北新桥三条1号院    -  东直门 ,3室0厅 , 75.71平米 , 北 南 , 简装 , 低楼层(共6层)  , 板楼,,13人关注 / 1个月以前发布,VR看装修房本满五年,1000,"132,083元/平"
3393,东晓市街    -  天坛 ,2室1厅 , 48.81平米 , 东 西 , 简装 , 中楼层(共5层)  , 板楼,,49人关注 / 1个月以前发布,近地铁VR看装修房本满五年,418,"85,639元/平"
3394,交道口东大街    -  交道口 ,2室1厅 , 76.18平米 , 南 北 , 精装 , 高楼层(共10层) , 2003年建 , 板塔结合,20人关注 / 1个月以前发布,近地铁VR看装修房本满五年,1210,"158,835元/平"
3395,永合馨苑    -  永定门 ,2室2厅 , 117.93平米 , 南 北 , 简装 , 高楼层(共11层)  , 板塔结合,,30人关注 / 2个月以前发布,近地铁VR看装修房本满五年,880,"74,621元/平"
3396,悠胜美苑    -  永定门 ,2室2厅 , 90.61平米 , 南 北 , 简装 , 12层 , 2011年建 , 板塔结合,57人关注 / 1个月以前发布,近地铁VR看装修房本满五年,550,"60,700元/平"
3397,板厂新里    -  广渠门 ,2室1厅 , 102.06平米 , 南 北 , 简装 , 顶层(共4层) , 1990年建 , 板楼,10人关注 / 7个月以前发布,VR看装修房本满五年,1305,"127,866元/平"
3398,民安小区东羊管胡同    -  东直门 ,2室1厅 , 73.98平米 , 东 西 , 精装 , 低楼层(共14层)  , 板楼,,16人关注 / 1个月以前发布,近地铁VR房源房本满两年,780,"105,434元/平"
3399,左安浦园    -  左安门 ,3室2厅 , 118.74平米 , 南 西 , 精装 , 中楼层(共16层)  , 塔楼,,14人关注 / 1个月以前发布,VR看装修房本满五年,1068,"89,945元/平"
3400,新景家园东区    -  崇文门 ,1室1厅 , 59.65平米 , 南 , 精装 , 中楼层(共12层) , 2005年建 , 板楼,34人关注 / 1个月以前发布,近地铁VR房源房本满五年,805,"134,954元/平"
3401,中海紫御公馆    -  陶然亭 ,2室1厅 , 61.49平米 , 西北 , 简装 , 高楼层(共22层)  , 板塔结合,,39人关注 / 5个月以前发布,VR看装修房本满五年,733,"119,207元/平"
3402,花市枣苑二期    -  东花市 ,2室1厅 , 78.75平米 , 西北 , 其他 , 低楼层(共17层) , 2004年建 , 塔楼,6人关注 / 1个月以前发布,VR看装修房本满五年,936,"118,858元/平"
3403,东棉花胡同2号院    -  地安门 ,3室1厅 , 63.73平米 , 东 西 , 简装 , 顶层(共5层)  , 板楼,,22人关注 / 5个月以前发布,VR看装修房本满五年,860,"134,945元/平"
